Adj_Close
0.7857019513
0.0257003341
0.4282288455
-0.6310762408
-0.1973910058
0.6621377591
-0.0939689048
-0.265070543
-0.5744170096
-0.1293437958
-0.5439475047
0
-1.6407674277
0.5736981465
-1.6059675296
-0.9721726721
-0.9727100783
-0.7639836289
0.7240399597
-0.373066424
0.9407251804
0.8505247919
0.098690113
0.1971856234
-0.5009392611
0.5124516767
-0.0626118068
-1.4946746621
-0.0999454843
0.0363801728
-2.6184198563
-1.3070675007
2.5730772869
-0.5902425528
2.8666852213
0.1623376623
-0.5852692238
-1.4219726474
0.9095920617
1.0778985507
-0.0896137647
1.8387299309
0.1585344372
0.6683081252
0.9696016771
2.3012371312
-0.5073995772
-0.8924776881
0.3945111492
0.0512557663
0.2988387978
0.0681024943
0.0680561463
-0.5525801241
0.3077449137
-0.8863132777
-0.214961307
-1.7147781129
-0.1490443626
-0.73755378
-0.0442282176
-0.4247787611
0.4710273729
-0.7695709863
1.5778213585
-0.7547169811
-0.185692811
-0.1506024096
1.6946144974
-0.9335194556
0.0176133862
0.0088051422
1.1797851735
0.5656108597
-3.2880505321
-3.4177328442
-2.3251505326
-2.1908194234
2.3174633957
2.6914329037
-0.6090808416
0.0278551532
-0.9282465423
-0.5902745245
-0.0942507069
0.7735849057
0.1123385134
0.5891153918
0.427628521
0.7590484125
-0.3123564538
0.7833379412
-0.2560351134
0.1283461679
0.1464933162
0.091424392
-1.1874314943
-0.231096321
0.0648568517
0.75
-0.4043745979
-0.8212604964
-1.4979531076
-0.6106726795
-1.238302297
1.5026799387
-1.7350306459
0.1247481048
-1.3321832471
-6.1000485673
0.693079549
1.356071502
0.7804581391
0.5330383184
-0.0900360144
-0.0400520677
-1.0517880397
0.0101235068
-1.9435165503
0.5677712398
-0.4516526381
-0.3093421324
-0.7654116674
-0.4273504274
-0.5652674552
0.9474681545
-0.3024298676
-1.2552301255
-0.8580508475
-1.6561598461
1.4776184268
2.8907922912
-0.5723204995
0.3767660911
-0.8445417579
0.2418506835
2.3287527536
-0.4202972834
0.3294214536
-0.1231274369
1.5307170742
0.8297075787
-0.712493728
0.0909642207
-0.4039180046
-0.7198621109
-0.204248366
0.757265657
1.4218972171
0.4906869617
0.0597907324
-0.7867742257
-1.7265609315
-1.5015321757
-1.2547962252
-1.0712035287
0.3821656051
-1.1315566836
0.4171569152
-3.5790370686
-0.1988510826
2.4020367501
0.9836774403
-0.6743737958
-0.0754391637
0.5608283003
0.4050740859
1.0510669923
-1.6179869721
0.1067919692
1.1627906977
3.1530106506
6.6755264772
0.699568759
0.5709935287
0.2744133232
1.0946494291
-0.2053579763
0.5331587316
2.2050614068
2.0482476104
-0.0535236396
-1.4280614066
-1.2857660268
-0.3302146395
-0.1104362231
2.2295927769
-1.0364095169
1.1929696749
-1.0169186465
-0.9091735612
0.52298376
-1.715954728
-2.3124071322
0.4563171404
0.4353174979
0.5559219825
-0.7589955023
0.009441979
-0.1132930514
0.1606805293
-1.3116919883
-1.9697838975
-0.2536090519
-1.0659104244
-0.0494217653
-0.0890031646
0.8314362071
1.1190733288
-1.4658770993
-0.7389162562
-0.2183622829
-3.8197552969
0.2275312856
-0.1547827882
-0.6821000413
-1.4672216441
2.3128102228
-0.8670520231
0.2290712203
1.9322667775
-1.5083571137
-2.7421357616
-0.3085434621
0.6083244397
0.7637636576
0.0210548479
-1.0419955794
2.7440970006
-0.7928336079
-1.940840685
2.0639288738
0.9436897231
-3.3388124101
-0.7120841747
7.0327552987
-0.5500550055
1.9911504425
-5.048313942
0.5088265836
-0.1343113958
0.4862404304
2.4606197879
-2.1402733119
2.6388746278
-1.4305722289
-1.5934233228
-0.525990099
4.4064282011
1.9960278054
2.5703436861
-0.0854295206
1.9570587118
1.3231457324
-1.7656796027
1.1327466767
0.5368879015
-1.2706012338
0.0932574839
-1.2112177397
2.7822314439
2.1655349605
-0.7634273397
1.80106797
0.6223328592
2.641809507
-0.4734440906
2.2573949144
0.0422904508
0.6340886033
-3.2176762161
0.9375
0.9115927073
0.8181353332
-0.4142011834
0.1867413632
0.7201558926
-0.950538358
1.3163481953
-0.435875943
-1.254419936
-3.0693153722
0.4265986454
-1.6071819575
3.0087235179
0.3370203941
0.5684264921
3.2542605121
0.4064029195
-0.1156451346
0.4611330698
0.4672131148
-1.1340458513
-1.3863673874
0.8619246862
-1.0453828922
-3.9574075627
0.6372762986
3.2963219986
-3.006382264
-1.5064935065
0.008790436
-1.7930913246
-0.6175601898
0.7384726225
-1.4750581084
1.4336267126
-0.169961535
0.4659498208
-2.3367820193
1.1689497717
0.4784257086
-0.4761476956
-0.3610760065
-0.7247689799
0.3376528564
-0.8094588449
3.0992114432
2.0188545002
0.2528114375
-0.5913043478
-0.8047585724
1.5961199295
-1.5276451697
0.4142794182
2.185744382
-0.1116742548
-0.8341933264
-0.9539502211
-1.4359513177
-2.1497734743
1.9609623241
-2.706793696
1.0066806992
1.7849053185
-4.1125155777
4.6787968808
0.4700248315
-0.326595463
-2.8604321644
-5.424377792
-0.5976479661
2.5601241272
6.5147503782
2.0949844652
1.2955395183
0.5665236052
-1.0242403551
-0.6985167299
0.0781589231
-1.518569941
5.4894704379
-3.5081857668
-0.3376038781
-0.2161694769
-0.6585788562
3.3147243545
2.4147247552
0.8821104699
0.5066601291
0.3170989511
-0.4944075215
1.4091390405
0.5301204819
0.0479386385
4.4162274397
1.0095602294
-1.8550768532
-0.8563493288
-1.315072757
-0.9541081848
0.039805748
-1.8939996817
-2.6038286827
2.0821187641
2.5454842131
0.2466385552
0.3492063492
0.1265422335
-0.9281200632
-0.7135738489
1.7827029631
0.5917159763
0.4784313725
-0.8430255249
0.4565850587
-0.7914740224
1.0110584518
-0.4535502033
